customerid,credit,current_account,duration,previous_credit,purpose,amount,value_saving_stocks,tenure,install_rate,marital_status_sex,debtor_guarantors,living_at_current_address,valueable_assets,age,other_credits,apartment_type,credits_at_bank,occupation,num_dependents,broadband,foreign_worker
1797,bad,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_5K_to_7.5K,more_than_1000_DM,less_than_1_year,more_than_35_percent,female_not_single_or_male_single,none,less_than_1_year,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1798,good,no_balance_or_debit,from_12_to_18,no_problems_current_credit_at_bank,household_appliances,from_5K_to_7.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,up_to_two,yes,yes
1799,good,no_running_account,from_18_to_24,paid_back_previous_credits_at_this_bank,new_car,from_5K_to_7.5K,not_available_or_no_savings,more_than_7_years,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,two_or_three,executive,up_to_two,yes,yes
1800,bad,more_than_200_DM,from_42_to_48,paid_back_previous_credits_at_this_bank,other,from_10K_to_15K,from_100_to_500_DM,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1801,bad,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_10K_to_15K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,yes,yes
1802,good,no_running_account,from_06_to_12,problematic_running_account,vacation,less_than_0.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_single,none,less_than_1_year,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1803,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1K_to_1.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,Co-Applicant,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,no
1804,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_1K_to_1.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,at_other_banks,owner_occupied_flat,one,skilled_worker,up_to_two,no,yes
1805,good,more_than_200_DM,<06,problematic_running_account,furniture,from_1.5K_to_2.5K,from_100_to_500_DM,more_than_7_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,at_other_banks,rented_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1806,bad,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,Co-Applicant,less_than_1_year,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1807,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,female_not_single_or_male_single,Guarantor,less_than_1_year,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1808,good,0_to_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,female_not_single_or_male_single,none,less_than_1_year,car_or_other,from_40_to_59,at_department_stores,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1809,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,more_than_1000_DM,less_than_1_year,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,executive,up_to_two,yes,yes
1810,good,more_than_200_DM,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,yes,yes
1811,bad,no_running_account,from_24_to_30,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1812,good,more_than_200_DM,<06,paid_back_previous_credits_at_this_bank,other,from_5K_to_7.5K,not_available_or_no_savings,from_4_to_7_years,more_than_35_percent,male_married_or_widowed,none,from_4_to_7_years,house_or_land,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,executive,up_to_two,yes,yes
1813,good,no_running_account,from_36_to_42,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_7.5K_to_10K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,Guarantor,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,up_to_two,no,yes
1814,good,more_than_200_DM,from_36_to_42,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_7.5K_to_10K,less_than_100_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1815,bad,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,other,from_7.5K_to_10K,not_available_or_no_savings,more_than_7_years,more_than_35_percent,male_divorced_or_separated,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,no
1816,good,more_than_200_DM,from_30_to_36,no_problems_current_credit_at_bank,other,from_10K_to_15K,not_available_or_no_savings,more_than_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,up_to_two,yes,yes
1817,bad,no_running_account,from_06_to_12,problematic_running_account,other,from_0.5K_to_1K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1818,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,repair,from_0.5K_to_1K,from_100_to_500_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,yes,yes
1819,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,furniture,from_0.5K_to_1K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,free_apartment,two_or_three,unskilled_with_permanent_residence,three_or_more,yes,yes
1820,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1K_to_1.5K,from_500_to_1000_DM,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1821,bad,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,more_than_35_percent,male_divorced_or_separated,none,less_than_1_year,not_available_or_no_assets,from_40_to_59,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,no,yes
1822,good,0_to_200_DM,<06,paid_back_previous_credits_at_this_bank,other,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,more_than_35_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,up_to_two,no,no
1823,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,from_500_to_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1824,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1825,good,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,Guarantor,less_than_1_year,car_or_other,from_40_to_59,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1826,good,0_to_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1827,good,no_running_account,from_30_to_36,paid_back_previous_credits_at_this_bank,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,female_single,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1828,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_1.5K_to_2.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1829,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_single,Co-Applicant,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1830,good,more_than_200_DM,from_12_to_18,no_problems_current_credit_at_bank,new_car,from_2.5K_to_5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1831,bad,no_running_account,from_42_to_48,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,up_to_two,no,yes
1832,bad,no_running_account,from_42_to_48,paid_back_previous_credits_at_this_bank,new_car,from_5K_to_7.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1833,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,new_car,from_5K_to_7.5K,more_than_1000_DM,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,executive,up_to_two,yes,yes
1834,good,more_than_200_DM,from_42_to_48,paid_back_previous_credits_at_this_bank,retraining,from_7.5K_to_10K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_divorced_or_separated,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,rented_flat,two_or_three,executive,up_to_two,no,yes
1835,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_0.5K_to_1K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1836,good,no_balance_or_debit,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_0.5K_to_1K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,up_to_two,no,yes
1837,bad,no_balance_or_debit,<06,no_problems_current_credit_at_bank,other,from_1K_to_1.5K,not_available_or_no_savings,unemployed,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1838,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1K_to_1.5K,from_100_to_500_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,car_or_other,from_40_to_59,at_department_stores,rented_flat,one,skilled_worker,three_or_more,yes,yes
1839,bad,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,radio_television,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_single,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,yes,yes
1840,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1K_to_1.5K,from_100_to_500_DM,from_1_to_4_years,from_20_to_35_percent,female_single,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1841,good,0_to_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1K_to_1.5K,less_than_100_DM,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,yes,yes
1842,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,repair,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,at_other_banks,rented_flat,four_or_five,skilled_worker,up_to_two,yes,yes
1843,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,at_other_banks,owner_occupied_flat,two_or_three,skilled_worker,three_or_more,no,yes
1844,good,no_balance_or_debit,from_18_to_24,no_problems_current_credit_at_bank,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,male_divorced_or_separated,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1845,bad,more_than_200_DM,from_18_to_24,no_problems_current_credit_at_bank,other,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,up_to_two,no,yes
1846,good,0_to_200_DM,from_24_to_30,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1847,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,at_other_banks,rented_flat,four_or_five,skilled_worker,up_to_two,yes,yes
1848,good,more_than_200_DM,from_42_to_48,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,less_than_1_year,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1849,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,furniture,from_5K_to_7.5K,not_available_or_no_savings,less_than_1_year,from_20_to_25_percent,female_single,none,from_4_to_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,four_or_five,skilled_worker,three_or_more,yes,yes
1850,bad,no_running_account,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_7.5K_to_10K,more_than_1000_DM,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1851,bad,no_balance_or_debit,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,repair,from_10K_to_15K,less_than_100_DM,from_1_to_4_years,more_than_35_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,up_to_two,yes,yes
1852,bad,no_running_account,from_18_to_24,no_problems_current_credit_at_bank,furniture,from_1K_to_1.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_single,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,at_department_stores,rented_flat,one,skilled_worker,three_or_more,no,yes
1853,bad,no_running_account,from_06_to_12,hesitant_pmt_of_previous_credit,other,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1854,bad,0_to_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1K_to_1.5K,less_than_100_DM,more_than_7_years,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1855,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,household_appliances,from_1K_to_1.5K,less_than_100_DM,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,Guarantor,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,up_to_two,no,no
1856,good,no_balance_or_debit,from_18_to_24,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1857,good,no_balance_or_debit,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,female_not_single_or_male_single,Guarantor,more_than_7_years,not_available_or_no_assets,from_40_to_59,at_other_banks,free_apartment,two_or_three,unskilled_with_permanent_residence,three_or_more,yes,yes
1858,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,four_or_five,skilled_worker,three_or_more,yes,yes
1859,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,free_apartment,two_or_three,unskilled_with_permanent_residence,up_to_two,no,no
1860,good,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,more_than_1000_DM,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,yes,yes
1861,good,more_than_200_DM,from_24_to_30,no_previous_credit_or_paid_back_all_previous_credits,household_appliances,from_5K_to_7.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,six_or_more,skilled_worker,up_to_two,yes,yes
1862,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_7.5K_to_10K,more_than_1000_DM,from_1_to_4_years,from_20_to_35_percent,male_divorced_or_separated,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,yes,yes
1863,good,no_balance_or_debit,from_42_to_48,hesitant_pmt_of_previous_credit,retraining,from_10K_to_15K,more_than_1000_DM,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,rented_flat,one,executive,three_or_more,yes,yes
1864,good,no_running_account,<06,no_previous_credit_or_paid_back_all_previous_credits,used_car,less_than_0.5K,not_available_or_no_savings,more_than_7_years,from_20_to_35_percent,female_not_single_or_male_single,none,less_than_1_year,car_or_other,from_40_to_59,at_other_banks,rented_flat,one,skilled_worker,three_or_more,yes,yes
1865,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_divorced_or_separated,none,from_1_to_4_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1866,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1K_to_1.5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,Co-Applicant,from_4_to_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1867,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,Guarantor,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1868,good,0_to_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1K_to_1.5K,less_than_100_DM,more_than_7_years,from_20_to_35_percent,male_divorced_or_separated,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1869,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1K_to_1.5K,more_than_1000_DM,more_than_7_years,from_20_to_35_percent,male_divorced_or_separated,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,yes,yes
1870,good,0_to_200_DM,from_12_to_18,problematic_running_account,furniture,from_1K_to_1.5K,more_than_1000_DM,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1871,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,repair,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1872,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,more_than_1000_DM,more_than_7_years,more_than_35_percent,male_married_or_widowed,Co-Applicant,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1873,good,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,at_other_banks,owner_occupied_flat,one,skilled_worker,up_to_two,yes,yes
1874,good,no_balance_or_debit,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_2.5K_to_5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,at_other_banks,rented_flat,two_or_three,unskilled_with_permanent_residence,up_to_two,no,yes
1875,good,0_to_200_DM,from_24_to_30,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,at_department_stores,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1876,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,used_car,from_5K_to_7.5K,more_than_1000_DM,more_than_7_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,yes,no
1877,bad,no_balance_or_debit,from_24_to_30,paid_back_previous_credits_at_this_bank,used_car,from_7.5K_to_10K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1878,good,0_to_200_DM,<06,paid_back_previous_credits_at_this_bank,repair,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1879,good,more_than_200_DM,<06,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_1K_to_1.5K,from_100_to_500_DM,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1880,good,no_balance_or_debit,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,Guarantor,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1881,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
